length,error,name,PZ,Lab,Num,RMSD,file_path,Name,diff
185,10.716347694396973,PZ7_Bujnicki_2,7,Bujnicki,2.0,60.6064682006836,PZ7/test/PZ7_Bujnicki_2.pdb,PZ7_Bujnicki_2,-49.89012050628663
185,7.230340003967285,PZ7_Bujnicki_1,7,Bujnicki,1.0,42.530757904052734,PZ7/test/PZ7_Bujnicki_1.pdb,PZ7_Bujnicki_1,-35.30041790008545
185,5.450692176818848,PZ7_Dokholyan_2,7,Dokholyan,2.0,36.9278678894043,PZ7/test/PZ7_Dokholyan_2.pdb,PZ7_Dokholyan_2,-31.47717571258545
185,6.023589134216309,PZ7_Ding_10,7,Ding,10.0,36.53789520263672,PZ7/test/PZ7_Ding_10.pdb,PZ7_Ding_10,-30.51430606842041
69,4.225741386413574,PZ35_Dfold2_2,35,Dfold2,2.0,31.39792823791504,PZ35/test/PZ35_Dfold2_2.pdb,PZ35_Dfold2_2,-27.172186851501465
185,7.266664028167725,PZ7_Chen_2,7,Chen,2.0,34.3694953918457,PZ7/test/PZ7_Chen_2.pdb,PZ7_Chen_2,-27.10283136367798
185,6.313666343688965,PZ7_Chen_9,7,Chen,9.0,33.37859344482422,PZ7/test/PZ7_Chen_9.pdb,PZ7_Chen_9,-27.064927101135254
82,3.1664953231811523,PZ22_Dokholyan_2,22,Dokholyan,2.0,30.13847541809082,PZ22/test/PZ22_Dokholyan_2.pdb,PZ22_Dokholyan_2,-26.971980094909668
185,6.24161434173584,PZ7_Ding_2,7,Ding,2.0,32.74875259399414,PZ7/test/PZ7_Ding_2.pdb,PZ7_Ding_2,-26.5071382522583
49,2.357926368713379,PZ32_Chen_7,32,Chen,7.0,28.711061477661133,PZ32/test/PZ32_Chen_7.pdb,PZ32_Chen_7,-26.353135108947754
185,5.667853832244873,PZ7_Ding_4,7,Ding,4.0,31.95319175720215,PZ7/test/PZ7_Ding_4.pdb,PZ7_Ding_4,-26.285337924957275
185,5.742899417877197,PZ7_Major_10,7,Major,10.0,31.594783782958984,PZ7/test/PZ7_Major_10.pdb,PZ7_Major_10,-25.851884365081787
185,4.742423057556152,PZ7_Adamiak_4,7,Adamiak,4.0,30.00903511047364,PZ7/test/PZ7_Adamiak_4.pdb,PZ7_Adamiak_4,-25.266612052917488
82,3.7963919639587402,PZ22_Dokholyan_1,22,Dokholyan,1.0,28.94064712524414,PZ22/test/PZ22_Dokholyan_1.pdb,PZ22_Dokholyan_1,-25.1442551612854
49,3.0474767684936523,PZ32_Dokholyan_2,32,Dokholyan,2.0,28.18501091003418,PZ32/test/PZ32_Dokholyan_2.pdb,PZ32_Dokholyan_2,-25.137534141540527
185,5.7402143478393555,PZ7_Adamiak_3,7,Adamiak,3.0,30.73983764648437,PZ7/test/PZ7_Adamiak_3.pdb,PZ7_Adamiak_3,-24.999623298645016
69,5.590985298156738,PZ35_Dfold2_3,35,Dfold2,3.0,30.18473052978516,PZ35/test/PZ35_Dfold2_3.pdb,PZ35_Dfold2_3,-24.59374523162842
61,7.367490768432617,PZ37_Dfold_10,37,Dfold,10.0,31.95611953735352,PZ37/test/PZ37_Dfold_10.pdb,PZ37_Dfold_10,-24.588628768920902
185,5.136123180389404,PZ7_Adamiak_1,7,Adamiak,1.0,29.01678466796875,PZ7/test/PZ7_Adamiak_1.pdb,PZ7_Adamiak_1,-23.880661487579346
185,4.450854301452637,PZ7_Major_2,7,Major,2.0,28.15877342224121,PZ7/test/PZ7_Major_2.pdb,PZ7_Major_2,-23.707919120788574
82,4.238651275634766,PZ22_Bujnicki_4,22,Bujnicki,4.0,27.834022521972656,PZ22/test/PZ22_Bujnicki_4.pdb,PZ22_Bujnicki_4,-23.59537124633789
185,4.739573955535889,PZ7_Chen_1,7,Chen,1.0,28.27638053894043,PZ7/test/PZ7_Chen_1.pdb,PZ7_Chen_1,-23.53680658340454
185,5.374662399291992,PZ7_Adamiak_2,7,Adamiak,2.0,28.82417106628418,PZ7/test/PZ7_Adamiak_2.pdb,PZ7_Adamiak_2,-23.449508666992188
96,7.8259687423706055,PZ8_Dokholyan_4,8,Dokholyan,4.0,31.274169921875,PZ8/test/PZ8_Dokholyan_4.pdb,PZ8_Dokholyan_4,-23.448201179504395
185,4.96240234375,PZ7_Adamiak_5,7,Adamiak,5.0,28.401695251464844,PZ7/test/PZ7_Adamiak_5.pdb,PZ7_Adamiak_5,-23.439292907714844
185,8.37752914428711,PZ7_Ding_3,7,Ding,3.0,31.807558059692383,PZ7/test/PZ7_Ding_3.pdb,PZ7_Ding_3,-23.430028915405273
185,8.22384262084961,PZ7_Chen_10,7,Chen,10.0,31.53738594055176,PZ7/test/PZ7_Chen_10.pdb,PZ7_Chen_10,-23.313543319702152
49,4.236384391784668,PZ32_Bujnicki_5,32,Bujnicki,5.0,27.4315185546875,PZ32/test/PZ32_Bujnicki_5.pdb,PZ32_Bujnicki_5,-23.195134162902832
185,5.423595905303955,PZ7_Major_7,7,Major,7.0,28.5175724029541,PZ7/test/PZ7_Major_7.pdb,PZ7_Major_7,-23.093976497650146
49,4.729465961456299,PZ32_Nithin_4,32,Nithin,4.0,27.635059356689453,PZ32/test/PZ32_Nithin_4.pdb,PZ32_Nithin_4,-22.905593395233154
185,7.320569038391113,PZ7_Dokholyan_1,7,Dokholyan,1.0,30.195444107055664,PZ7/test/PZ7_Dokholyan_1.pdb,PZ7_Dokholyan_1,-22.87487506866455
49,2.8250718116760254,PZ32_Chen_6,32,Chen,6.0,25.578067779541016,PZ32/test/PZ32_Chen_6.pdb,PZ32_Chen_6,-22.75299596786499
69,2.2307863235473633,PZ25_Xiao_2,25,Xiao,2.0,24.84368324279785,PZ25/test/PZ25_Xiao_2.pdb,PZ25_Xiao_2,-22.61289691925049
185,5.917368412017822,PZ7_Major_5,7,Major,5.0,28.51221466064453,PZ7/test/PZ7_Major_5.pdb,PZ7_Major_5,-22.59484624862671
49,4.150175094604492,PZ32_Nithin_3,32,Nithin,3.0,26.73828315734864,PZ32/test/PZ32_Nithin_3.pdb,PZ32_Nithin_3,-22.588108062744148
185,4.822840213775635,PZ7_Major_8,7,Major,8.0,27.389928817749023,PZ7/test/PZ7_Major_8.pdb,PZ7_Major_8,-22.56708860397339
82,2.5781283378601074,PZ22_Xiao_4,22,Xiao,4.0,24.915658950805664,PZ22/test/PZ22_Xiao_4.pdb,PZ22_Xiao_4,-22.337530612945557
82,4.8879499435424805,PZ22_Bujnicki_3,22,Bujnicki,3.0,27.208627700805664,PZ22/test/PZ22_Bujnicki_3.pdb,PZ22_Bujnicki_3,-22.320677757263184
185,4.727259635925293,PZ7_Bujnicki_7,7,Bujnicki,7.0,26.923189163208008,PZ7/test/PZ7_Bujnicki_7.pdb,PZ7_Bujnicki_7,-22.195929527282715
71,2.4224042892456055,PZ18_Lee_5,18,Lee,5.0,24.51205825805664,PZ18/test/PZ18_Lee_5.pdb,PZ18_Lee_5,-22.089653968811035
49,4.7457427978515625,PZ32_ARES_1,32,ARES,1.0,26.75691604614257,PZ32/test/PZ32_ARES_1.pdb,PZ32_ARES_1,-22.01117324829101
49,4.745743274688721,PZ32_Das_6,32,Das,6.0,26.75691604614257,PZ32/test/PZ32_Das_6.pdb,PZ32_Das_6,-22.01117277145385
185,7.000500202178955,PZ7_Major_1,7,Major,1.0,28.99530601501465,PZ7/test/PZ7_Major_1.pdb,PZ7_Major_1,-21.994805812835693
61,2.6350293159484863,PZ37_Xiao_5,37,Xiao,5.0,24.57648086547852,PZ37/test/PZ37_Xiao_5.pdb,PZ37_Xiao_5,-21.941451549530033
49,4.205585479736328,PZ32_FARFAR2_8,32,FARFAR2,8.0,26.115358352661133,PZ32/test/PZ32_FARFAR2_8.pdb,PZ32_FARFAR2_8,-21.909772872924805
185,4.266814708709717,PZ7_Bujnicki_6,7,Bujnicki,6.0,26.133026123046875,PZ7/test/PZ7_Bujnicki_6.pdb,PZ7_Bujnicki_6,-21.866211414337158
82,3.0107269287109375,PZ22_Xiao_3,22,Xiao,3.0,24.86372375488281,PZ22/test/PZ22_Xiao_3.pdb,PZ22_Xiao_3,-21.85299682617187
185,8.171076774597168,PZ7_Chen_8,7,Chen,8.0,29.92921257019043,PZ7/test/PZ7_Chen_8.pdb,PZ7_Chen_8,-21.75813579559326
